ID,类别,翎风名称,别名,语法签名,脚本入口,对象上下文,当前实现位置,兼容状态,已知差异,客户端依赖,数据依赖,真实语料使用次数,测试编号,说明书页面,负责人,最后复核日期,来源分类,来源相对页,说明书版本
LF-TOPIC-0596,检测,字符串比较处理,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/脚本检测命令,游戏引擎反外挂系统/脚本检测命令/检查字符串是否包涵在另外一个字符串中.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0597,检测,坐标范围检测.html,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/脚本检测命令,游戏引擎反外挂系统/脚本检测命令/坐标范围检测.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0598,检测,or检测命令,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/脚本检测命令,游戏引擎反外挂系统/脚本检测命令/or检测命令.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0599,资料,按比例恢复的太阳水类药品[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/新的太阳水药品（按自身HP和MP比例恢复).html,LFM2-2026-08-15-snapshot
LF-TOPIC-0600,资料,本地登陆器集成列表[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/集成列表.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0601,资料,查看人物私聊信息,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/查看人物私聊信息.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0602,资料,程序变量说明[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/程序变量说明[!].htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0603,资料,传奇脚本命令详解[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/传奇基础脚本命令详解[!].htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0604,资料,登录二级密码功能,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/二级密码功能.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0605,资料,登录器标识变量,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/登录器推广标识.HTM,LFM2-2026-08-15-snapshot
LF-TOPIC-0606,资料,第三方骑马.html,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/第三方骑马.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0607,资料,掉落身上装备命令,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/掉落身上装备命令.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0608,资料,掉落提示增加支持物品属性信息查看,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/掉落提示增加支持物品属性信息查看.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0609,资料,动态创建镜像地图,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/动态创建镜像地图.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0610,资料,仿官方马牌说明.html,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/仿官方马牌说明.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0611,资料,国战系统脚本实例,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/国家脚本实例.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0612,资料,国战系统命令汇总,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/国家命令汇总.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0613,资料,货币实时刷新常量,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/货币实时刷新常量.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0614,资料,获取当前NPC名称,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/获取当前NPC名称.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0615,资料,获取装备镶嵌宝石数量,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/获取装备宝石数量.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0616,资料,集成补丁说明.html,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/集成补丁说明.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0617,资料,脚本变量大全[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/脚本变量大全[!].htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0618,资料,扩展GIVE命令,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/扩展GIVE命令.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0619,资料,魔血石、气血石、幻魔石说明[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/魔血石、气血石、幻魔石.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0620,资料,内力恢复药物,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/内力恢复药物.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0621,资料,设置显示名称格式,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/显示名称控制.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0622,资料,神秘人地图设置,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/浑水摸鱼.HTM,LFM2-2026-08-15-snapshot
LF-TOPIC-0623,资料,盛大称号系统介绍,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/称号系统.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0624,资料,时间戳,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/时间戳.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0625,资料,时装.html,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/时装.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0626,资料,时装.html,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/时装.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0627,资料,首饰盒,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/首饰盒.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0628,资料,首饰盒.html,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/首饰盒.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0629,资料,数据库变量说明[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/数据库变量说明.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0630,资料,添加自动排列按钮，自定义按钮自动排列,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/添加自动排列按钮.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0631,资料,为什么提示禁止点击该NPC触发字段？,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/为什么提示禁止点击该NPC触发字段.HTML,LFM2-2026-08-15-snapshot
LF-TOPIC-0632,资料,物品绑定人物,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/物品绑定人物.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0633,资料,物品来源相关,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/物品来源相关文档.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0634,资料,物品位置[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/物品位置[!].htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0635,资料,新增GM命令[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/GM管理命令[!].htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0636,资料,修改内力值,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/修改内力值.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0637,资料,页游天关系统,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/页游天关系统.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0638,资料,用户游戏命令详解,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/用户游戏相关命令.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0639,资料,自定义安全区光柱类型,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/自定义安全区光柱.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0640,资料,自定义装备框,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/自定义装备框.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0641,资料,ClientMerchantDlgSelect接收到非法请求？,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/特殊字段应用.HTML,LFM2-2026-08-15-snapshot
LF-TOPIC-0642,资料,DEC对字符型变量操作命令[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/DEC对字符型变量操作命令[!].htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0643,资料,DEFINE,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/DEFINE.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0644,资料,MagicShieldItemList,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/MagicShieldItemList护身.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0645,资料,MapQuest.txt说明,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/MapQuest.txt扩展.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0646,资料,NPC对话框点击复制文字,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/NPC对话框点击复制文字.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0647,资料,NPC对话框内默认输入框,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/其他相关资料,游戏引擎反外挂系统/其他相关资料/NPC对话框内默认输入框.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0648,触发,摆摊物品购买前触发,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/摆摊物品购买前触发.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0649,触发,仓库存取物品前触发,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/仓库存取物品前触发.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0650,触发,查看他人装备触发、查看装备触发[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/查看他人装备触发.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0651,触发,传送戒指传送触发、坐标传送触发[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/传送戒指、坐标传送触发.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0652,触发,带上物品时触发[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/带上物品时触发[!].htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0653,触发,地图魔法系统.htm,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/地图魔法系统.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0654,触发,地图事件触发,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/地图事件触发.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0655,触发,定时触发[!],,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/定时触发[!].htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0656,触发,个人商店购买物品前触发,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/个人商店购买前触发.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0657,触发,个人商店和人物摆摊,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/个人商店和人物摆摊[!].htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0658,触发,个人商店名称过滤触发,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/个人商店名字过滤触发.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0659,触发,个人商店物品上架触发、下架触发、停止个人商店物品上架、停止个人商店物品下架,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/个人商店物品上架触发、下架触发.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0660,触发,攻击触发,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/攻击触发.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0661,触发,购买个人商店物品触发,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/购买个人商店物品触发.html,LFM2-2026-08-15-snapshot
LF-TOPIC-0662,触发,货币改变触发,,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,游戏引擎反外挂系统/特殊触发功能/货币改变触发.htm,LFM2-2026-08-15-snapshot
LF-TOPIC-0663,触发,"加入行会成员前触发,中止行会成员添加",,,,,,?,待逐页核对正文,待核对,待核对,0,,,未分配,,游戏引擎反外挂系统/特殊触发功能,"游戏引擎反外挂系统/特殊触发功能/加入行会成员前触发,中止行会成员添加.html",LFM2-2026-08-15-snapshot
